ticker,n_days,cum_ON,cum_ID,sum_logON,sum_logID,diff_log,ann_ON_pct,ann_ID_pct,ann_diff_log,mean_ON_bps,mean_ID_bps,vol_ON,vol_ID,vol_close2close,name,sector,sub_industry,market_cap,beta
WMB,2626,4.251536010627716,-0.08391741860749206,1.6585206072651641,-0.08764876401303362,1.7461693712781978,17.252242496743044,-0.837580298331335,0.1675684240525917,7.023730924129431,1.7939182785214527,0.18659562721421574,0.3288978598966574,0.38147971752410864,Williams Companies,Energy,Oil & Gas Storage & Transportation,86973521920,0.601
CF,2626,3.438319980529407,-0.2221484353079632,1.4902759220756652,-0.25121956389091293,1.741495485966578,15.374365545329486,-2.3819620099837953,0.1671199019282474,6.59193944019847,1.4404191119187402,0.2135720367067703,0.347782346218597,0.41008086080091727,CF Industries,Materials,Fertilizers & Agricultural Chemicals,16057331712,0.382
TPR,2626,4.910936399577524,0.038452295960238414,1.7768042621121296,0.03773142775680305,1.7390728343553266,18.59074399436355,0.36274008497067417,0.16688741593965817,8.25767149110697,2.314787271734663,0.2733719411151325,0.33078351753881313,0.43836080019485835,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",31244195840,1.446
EQT,2626,2.334250085502148,-0.409271572226716,1.204247792163959,-0.5263988802584946,1.7306466724224534,12.250608747152715,-4.926037880855811,0.16607881243353323,5.608137817105858,2.084240555336138,0.22422171444451577,0.46083856720731314,0.48724589737434415,EQT Corporation,Energy,Oil & Gas Exploration & Production,32562386944,0.543
REGN,2626,1.567836061232808,-0.5357911220845821,0.9430635447061162,-0.7674206601299025,1.7104842048360187,9.472109629404814,-7.099794525589899,0.16414395263468268,4.184097485948859,-1.33303202917275,0.1724476560614067,0.28303356813138525,0.3277060694374524,Regeneron Pharmaceuticals,Health Care,Biotechnology,64434065408,0.238
GPN,2626,1.4746028142776004,-0.5253116878588193,0.906079904062751,-0.7450968752970123,1.6511767793597634,9.084273269021438,-6.900564132434677,0.15845260792028193,4.120287330419102,-1.3208226664482199,0.18387556092662635,0.276304522255171,0.34537952013798884,Global Payments,Financials,Transaction & Payment Processing Services,19131633664,0.767
UBER,1783,1.9646558963820988,-0.42145673979087794,1.0867609705316617,-0.5472419551803777,1.6340029257120392,16.602109072930567,-7.442891994012693,0.23094152399295229,7.835833888230744,0.23364775926763653,0.2968808147885724,0.4101863000393099,0.5047819471663069,Uber,Industrials,Passenger Ground Transportation,144772005888,1.12
DHR,2626,3.9435502807120884,-0.028086485445905432,1.5980837533788972,-0.028488455276566932,1.6265722086554641,16.574179509360658,-0.27301166743368566,0.1560914686143096,6.974061443087302,0.7878882377003363,0.22911862134204458,0.21260397639340434,0.31509031080088423,Danaher Corporation,Health Care,Life Sciences Tools & Services,128095862784,0.834
ZBRA,2626,3.205903331694363,-0.16964209334598004,1.436489093586609,-0.18589845830086127,1.6223875518874702,14.780387020380584,-1.7681274936347364,0.15568989454517992,6.5365723746695155,1.3453569228944777,0.23068839283843257,0.3212592731012308,0.4004488034557359,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,11341911040,1.626
TECH,2626,2.657046622622192,-0.2702170746194407,1.2966558879572363,-0.3150081515530774,1.6116640395103137,13.250451230659849,-2.97769317334179,0.15466082938179704,5.448731177737678,0.6457300952576481,0.16044816913971938,0.30499727442136604,0.33675768466499223,Bio-Techne,Health Care,Life Sciences Tools & Services,8698177536,1.358
TTD,2445,4.68477273794517,0.13668471753380318,1.73779115066821,0.12811588302949406,1.6096752676387158,19.615202992066852,1.329214729695061,0.16590518095908235,10.419937042433444,5.793585606514617,0.40562236311627786,0.5166148165797735,0.6841912186620203,Trade Desk (The),Communication Services,Advertising,9155360768,1.018
J,2626,3.4179913247498597,-0.0916681692024967,1.485685141381208,-0.09614551472215671,1.5818306561033646,15.32354889534593,-0.9184021444215552,0.15179791520870065,6.0890437900618,0.7595823624059418,0.14651324328350837,0.23752156272547037,0.277728246961017,Jacobs Solutions,Industrials,Construction & Engineering,15129703424,0.683
NUE,2626,5.426350699838783,0.32607347471268455,1.8604068343428084,0.2822223010224292,1.5781845333203792,19.54599948809022,2.7453102032512042,0.1514480207146746,7.933568381979138,2.7889509493625155,0.20688779937820276,0.2941306461114561,0.35747363370694063,Nucor,Materials,Steel,60921843712,1.906
VICI,2123,2.255834693593775,-0.3233530773542163,1.1804486770706832,-0.39060567439609495,1.571054351466778,15.041092238750773,-4.5306445323972175,0.1864840775174885,6.027664471217874,-0.6254247444543837,0.1527807137951582,0.24608525487513336,0.2940422671017705,Vici Properties,Real Estate,Hotel & Resort REITs,30699001856,0.676
ON,2626,6.774048273502475,0.6244240584376155,2.0507910420200233,0.4851533273812594,1.5656377146387639,21.75016950800323,4.765777650635209,0.1502439848015874,9.292515174034715,5.088122149999257,0.2732476704734919,0.40507332883559083,0.5066966014737417,ON Semiconductor,Information Technology,Semiconductors,47608950784,1.977
LMT,2626,2.853525743926787,-0.14662184881487358,1.3489885068744978,-0.1585525106357438,1.5075410175102415,13.820627585081894,-1.51000777389828,0.14466882574736514,5.488501999570293,0.16680522830587852,0.13219816069535537,0.19721900371719062,0.23434913727881482,Lockheed Martin,Industrials,Aerospace & Defense,122595278848,0.106
RL,2626,3.5320662055600387,0.015978945644608392,1.5111779515233201,0.015852626150830385,1.4953253253724896,15.60601924122679,0.1522430300193291,0.14349656587732953,6.861923998050923,1.959869193618551,0.23654556020887635,0.3092942662154296,0.389439033479202,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",25008470016,1.371
WY,2626,1.3795585577556593,-0.46396357417902984,0.866914990545256,-0.6235531615992045,1.4904681521444605,8.6750604188788,-5.808317828274612,0.14303045481355828,3.7800280898487073,-1.0590122239169457,0.15441871967885912,0.25794181126311744,0.3199351414886605,Weyerhaeuser,Real Estate,Timber REITs,18296457216,0.912
AME,2626,3.5477917950149243,0.03797646087304003,1.5146417953801592,0.03727310710027981,1.4773686882798793,15.64445334469472,0.3583260251996778,0.14177338516623364,6.231717152069941,0.8965892539678729,0.1520069433667784,0.19501489900644725,0.24349628827571457,Ametek,Industrials,Electrical Components & Equipment,53175099392,1.004
IVZ,2626,1.5035253718206225,-0.4277411884058128,0.9176998872764015,-0.5581639221130317,1.4758638093894332,9.20598028776445,-5.215408934748723,0.14162897180736375,4.5363524262796355,-0.2673552149610706,0.22800669308564392,0.3059610324844561,0.39179935275497163,Invesco,Financials,Asset Management & Custody Banks,13159260160,1.589
SW,2626,2.3172570404582347,-0.239251126088073,1.1991382488101006,-0.27345197044022773,1.4725902192503284,12.195582468505473,-2.5900079132086415,0.14131482682828742,7.877294141860439,-0.24437036698316494,0.407296155675946,0.20066898381550222,0.4281846084665737,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,23621861376,0.96
KEY,2626,2.4320133942014324,-0.20908322441166366,1.2331470843574452,-0.23456253092392013,1.4677096152813653,12.5623426797598,-2.2257980951544436,0.14084646726995587,5.9532327120458755,0.9646690245524455,0.25020389036444873,0.30627902883731123,0.3943185738685061,KeyCorp,Financials,Regional Banks,24658178048,1.041
GD,2626,2.795285337252981,-0.12481434395079956,1.333759595703086,-0.1333192367892201,1.4670788324923063,13.654409473474066,-1.2712280502833786,0.1407859351820492,5.410104194654159,0.18426447455828723,0.1287347068667397,0.18679732125087908,0.22635940972986918,General Dynamics,Industrials,Aerospace & Defense,97181786112,0.341
O,2626,1.9794521443378628,-0.31131652877380533,1.0917394394339748,-0.3729735166814532,1.464712956115428,11.04519281248085,-3.5158869325107194,0.14055889754039902,4.482998964572994,-0.5464062313178835,0.12755023574854568,0.20838918558021086,0.2546384246045345,Realty Income,Real Estate,Retail REITs,58220171264,0.734
NWSA,2626,2.073799490263777,-0.28558440987028255,1.1229144153584683,-0.33629042696798517,1.4592048423264534,11.37789947711071,-3.1756416052245684,0.1400303199795378,4.8424815062455435,-0.0067564032939261736,0.16942585061911233,0.25306339545627865,0.2955956206898994,News Corp (Class A),Communication Services,Publishing,13889588224,0.893
MDT,2626,1.4215024693662306,-0.43166990863189236,0.8843882026278085,-0.5650528822865399,1.4494410849143484,8.857438490208212,-5.278049214435435,0.13909335620655588,3.7322646810538886,-1.4815612693109979,0.13524683558481634,0.18364168415505752,0.23096449738604227,Medtronic,Health Care,Health Care Equipment,103590248448,0.597
REG,2626,1.7363905005341778,-0.35216379992889707,1.0066397163792304,-0.4341173922515731,1.4407571086308035,10.14203922714429,-4.080357218836404,0.13826001194781512,4.237573065317537,-0.5214431693532838,0.14324806022759776,0.2390216707896276,0.29467924281450963,Regency Centers,Real Estate,Retail REITs,14921149440,0.832
BEN,2626,1.5042155003041278,-0.40560478862319027,0.9179755119564705,-0.5202108418411711,1.4381863537976416,9.208868812473384,-4.869563774504426,0.13801331346420628,4.145144473598668,-0.45073801265896046,0.18057562636220184,0.2777259030701852,0.3287282971579204,Franklin Resources,Financials,Asset Management & Custody Banks,17005124608,1.593
STZ,2626,1.2864777295572525,-0.45059188525808497,0.8270125240979519,-0.5989137352408991,1.4259262593388509,8.259719977291304,-5.585339576018953,0.1368367925945889,3.6390999897823972,-1.2948370600460792,0.1562270043515108,0.2228402248914691,0.26879473052313674,Constellation Brands,Consumer Staples,Distillers & Vintners,25949091840,0.384
CEG,1104,4.11368858874185,0.24821184747646904,1.631920981143525,0.22171200512191014,1.4102089760216148,45.136385239792354,5.191064772133393,0.32189552713536856,16.24591631892561,5.348975080322508,0.2721879753177709,0.4115224305181891,0.4941579919406363,Constellation Energy,Utilities,Electric Utilities,92759040000,1.091
DOV,2626,3.658468879614447,0.14335893055660479,1.5386868275413788,0.13397036050105426,1.4047164670403245,15.911604551472006,1.2939253953639942,0.1348014279109527,6.373483976502215,1.402662442002786,0.16032655450427988,0.21233465053456038,0.26792770493244844,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,29946677248,1.173
EMR,2626,3.0636352205663746,0.002385445174756524,1.402077947528722,0.0023826045170076415,1.3996953430117143,14.401982973923374,0.02286690723509076,0.13431958356395735,5.978462872610456,1.0115108863509024,0.17870279355414528,0.22511338283201396,0.2891490028963165,Emerson Electric,Industrials,Electrical Components & Equipment,82841583616,1.246
TAP,2626,0.5462665335318206,-0.6173561063829365,0.43584333733146596,-0.9606505039952785,1.3964938413267445,4.271201638049893,-8.806569856321142,0.13401235644110418,2.1292125723552378,-2.510533673965917,0.15308748322659083,0.24031077543518398,0.2818041641544183,Molson Coors Beverage Company,Consumer Staples,Brewers,7868736000,0.419
KVUE,780,0.7578464308232373,-0.5646684120571872,0.5640894409668356,-0.8316472671416332,1.3957367081084686,19.99072725433941,-23.561679638747403,0.4509303210811975,7.8179618789188945,-9.376591440819873,0.17627688108395922,0.25252130734378475,0.2864049038571071,Kenvue,Consumer Staples,Personal Care Products,35068956672,0.504
FOXA,1825,1.5504771040949419,-0.3645807907255544,0.9362804413144544,-0.45347032582143615,1.3897507671358906,13.801288195304851,-6.06960685660126,0.19189983195520244,5.69828537094044,-0.8513954024829713,0.16849322194267904,0.28658241094126014,0.32508851655525955,Fox Corporation (Class A),Communication Services,Broadcasting,23148062720,0.519
HON,2626,2.486307957501816,-0.1244166053150725,1.248843284418525,-0.13286487801196986,1.381708162430495,12.73201874690553,-1.266923201067371,0.13259347179454864,5.194804715289579,0.1893873298096085,0.14789722727217242,0.1874551702766603,0.23460609254543202,Honeywell,Industrials,Industrial Conglomerates,144466575360,0.843
AMAT,2626,10.893165373083576,2.002613235153749,2.4759638967256703,1.099482987884091,1.3764809088415793,26.82043711720802,11.12774089186279,0.13209184654534575,10.790180225326882,6.373728742638869,0.2609734446607905,0.3320865905187159,0.42695960551672796,Applied Materials,Information Technology,Semiconductor Materials & Equipment,466332057600,1.672
BSX,2626,2.2248499658013414,-0.1847805345442586,1.170886426933401,-0.20429791922359047,1.3751843461569915,11.891816265953397,-1.941420080799975,0.13196742392671815,4.974590381629186,0.15519616779459502,0.16041576538644037,0.2167417086530228,0.2734147758598719,Boston Scientific,Health Care,Health Care Equipment,70572146688,0.559
LYV,2626,4.345366333824663,0.35828564557965503,1.67623007979439,0.3062233498597117,1.3700067299346783,17.451677639487453,2.982228325525549,0.131470562050091,7.377042191386172,3.146496735988728,0.22502200702585962,0.3155275495615274,0.37996589712979073,Live Nation Entertainment,Communication Services,Movies & Entertainment,40270950400,1.124
SYF,2626,2.515071059753358,-0.08980155864282521,1.2570597412043325,-0.0940926358190195,1.351152377023352,12.820940682188798,-0.8988810154236405,0.12966123343864613,5.952172227732152,1.4428704931940852,0.2412057767902805,0.30122529639738643,0.39155742889485956,Synchrony Financial,Financials,Consumer Finance,25587683328,1.321
PPG,2626,1.4179858467915203,-0.36648568082920924,0.8829348989048007,-0.4564726762075839,1.3394075751123846,8.842257851931922,-4.285912103661251,0.12853416181581148,3.9232020948962827,-0.8141973764321442,0.1678347273109214,0.21605231270276778,0.27338081163061034,PPG Industries,Materials,Specialty Chemicals,27654088704,1.062
TSN,2626,1.2967553398725715,-0.39467855695948095,0.8314974051357451,-0.5019956512361343,1.3334930563718794,8.306323324085293,-4.703131076165352,0.12796658423675308,3.611242382125109,-0.8455439022876906,0.14913266011557802,0.2326972787311184,0.27973488708194877,Tyson Foods,Consumer Staples,Packaged Foods & Meats,20157646848,0.382
PFE,2626,1.2352775438014896,-0.38673468087547896,0.8043654010275583,-0.4889576159280282,1.2933230169555865,8.024695054395929,-4.583823418062771,0.12411172896908142,3.4503182539948822,-1.065328043526452,0.14038821191563708,0.20044749524689848,0.23692234177980054,Pfizer,Health Care,Pharmaceuticals,150066364416,0.295
AMCR,2626,1.2210460204694935,-0.3820487416522791,0.7979782653052279,-0.4813456946223539,1.2793239599275816,7.95850360009073,-4.514099666438027,0.1227683312649469,3.7296520125788106,-1.1907300395450438,0.18737611604875276,0.18056966808512773,0.26810684514009603,Amcor,Materials,Paper & Plastic Packaging Products & Materials,19492495360,0.636
CPAY,2626,2.0198942037276497,-0.15585035994499571,1.105221798894886,-0.16942550145835686,1.2746473003532428,11.188957578491618,-1.612719585639775,0.12231954291280167,4.808521650638827,0.7973084940718171,0.17361100739809282,0.269710361878146,0.3287124019327842,Corpay,Financials,Transaction & Payment Processing Services,23574083584,0.869
MNST,2626,2.6890224213574885,0.03475571962202483,1.3053614964918363,0.03416537917143744,1.271196117320399,13.345102472475432,0.32840079770523894,0.12198835550827895,5.550747087011697,1.0663212227944285,0.17112653755154902,0.2173831205467874,0.2652350786971547,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,89859383296,0.542
ETN,2626,4.909673494258399,0.6762898148459489,1.776590583573497,0.5165829076633313,1.2600076759101657,18.588312277173447,5.082237736661808,0.12091467415436472,7.44208968381351,3.090671754795199,0.18361303770367673,0.23817578971895947,0.299212597365828,Eaton Corporation,Industrials,Electrical Components & Equipment,159039913984,1.192
CSGP,2626,1.4375419895861166,-0.3084285201657475,0.8909901502383591,-0.36878876397262605,1.2597789142109852,8.926426494773802,-3.477132745312787,0.12089272139419965,4.185041037574164,0.21079460341820608,0.2014368942677827,0.2851715463584456,0.3274149078876264,CoStar Group,Real Estate,Real Estate Services,13777922048,0.72
FOX,1824,1.2433245922607057,-0.36034443067777,0.8079589585146825,-0.4468254204294666,1.254784378944149,11.809451301707034,-5.986562273834677,0.17335836814359956,4.891851522081325,-0.8876230500954907,0.15228697388236007,0.2802645995550161,0.31625703386823784,Fox Corporation (Class B),Communication Services,Broadcasting,20916873216,0.519
EQR,2626,1.22463532905746,-0.3585133263436374,0.7995930051327869,-0.4439668688657417,1.2435598739985285,7.975233713356937,-4.17097664254278,0.11933628646139725,3.3544788481897525,-0.7928097848413223,0.12502123230253465,0.2126815771717314,0.24829570187610953,Equity Residential,Real Estate,Multi-Family Residential REITs,25958670336,0.764
APP,1297,4.226011833883616,0.5159685216349226,1.6536484315205826,0.4160545229115442,1.2375939086090384,37.89120764926333,8.419428455061675,0.24045772164184862,17.331034719995333,10.562351438497,0.4972607350649107,0.6087611747899212,0.7745604959134003,AppLovin,Information Technology,Application Software,173008846848,2.455
IEX,2626,2.3963105502428466,-0.014250735874158758,1.2226897101583,-0.014353252736633237,1.2370429628949333,12.449440143942445,-0.1376439380809031,0.11871090123744218,5.058497327744939,0.7345344168349367,0.14133073806020377,0.1996159242589076,0.24067551304253956,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,16498325504,0.991
TXT,2626,1.792564950678508,-0.17833990972657454,1.0269605106624458,-0.19642848492951204,1.2233889955919577,10.357031637534968,-1.867340429866031,0.11740061953129222,4.662869744893226,0.528301484831408,0.19427679244417678,0.2532208250594327,0.3292497026056675,Textron,Industrials,Aerospace & Defense,16344694784,0.907
VTR,2626,1.7882787306830363,-0.1767904110951859,1.025424463038484,-0.19454444620067532,1.2199689092391592,10.340765722395611,-1.8495965546441746,0.1170724162712369,4.458352497062303,0.8657792849356423,0.16780942922924044,0.2826111023392326,0.3446776350020507,Ventas,Real Estate,Health Care REITs,40940351488,0.734
STLD,2626,7.135821408652127,1.4199492555835227,2.0962767077496993,0.8837465711816079,1.2125301365680914,22.282765793296768,8.850735999819314,0.11635856603776049,8.91363975280108,5.60166060438991,0.21623069655934488,0.33684876974961153,0.39237591543803213,Steel Dynamics,Materials,Steel,40774000640,1.522
WELL,2626,2.9246666796512253,0.17114901979353023,1.3672814252464087,0.1579853350957777,1.209296090150631,14.020609645476585,1.5276324794817737,0.11604821581034236,5.714702093476643,1.955074628544193,0.15995888531756824,0.262229853543878,0.31835419222922606,Welltower,Real Estate,Health Care REITs,151307321344,0.78
LDOS,2626,2.4448718984410363,0.039873960521941636,1.2368867189966126,0.03909951400313566,1.197787204993477,12.60274497571891,0.37591719931327666,0.11494378357134662,5.07617728469314,1.2878449577919562,0.13505824107606504,0.23862023716040406,0.2764140097520446,Leidos,Industrials,Diversified Support Services,15252116480,0.515
ROST,2626,2.957907299897586,0.22637002304312306,1.3757154259605677,0.20405860522644007,1.1716568207341276,14.112930235723919,1.9775154497114076,0.11243622194402138,6.04924660378297,1.9722482565181783,0.20027445841529123,0.2454215487813288,0.31386917828929617,Ross Stores,Consumer Discretionary,Apparel Retail,76551200768,0.866
DECK,2626,5.875459704432472,1.1309131940238952,1.9279585074164656,0.7565506174317466,1.1714078899847191,20.323472623888666,7.530162290685409,0.11241233369236452,8.773801970954144,5.06578501415138,0.26741616481165753,0.33224945703515835,0.42161307285887817,Deckers Brands,Consumer Discretionary,Footwear,16101859328,1.146
BMY,2626,0.9563301623855274,-0.38884643743382663,0.6710703520440348,-0.4924070214930716,1.1634773735371065,6.651702383420574,-4.615402551712373,0.11165129403326383,3.0065917230817436,-1.0364347884215173,0.14916462569434538,0.2051725181024592,0.2516985566640247,Bristol Myers Squibb,Health Care,Pharmaceuticals,114458091520,0.238
HII,2626,2.0524123979003046,-0.03946345180502616,1.1159322281143549,-0.040263246279366616,1.1561954743937215,11.303297412740294,-0.38563448494470826,0.11095249792354067,4.780522687068833,1.089926094938225,0.16167362200839544,0.250298622938672,0.3028401651068594,Huntington Ingalls Industries,Industrials,Aerospace & Defense,11840910336,0.232
DD,2626,1.5617868658332452,-0.18756102286054843,0.9407050094727393,-0.2077144726579072,1.1484194821306466,9.447335264609286,-1.973564711680262,0.11020628693713745,4.28886554230186,0.3657961020279468,0.18768231789327547,0.24239395385719373,0.31300917000326595,DuPont,Materials,Specialty Chemicals,20066584576,1.076
AVB,2626,1.1369260250838487,-0.3175959399168909,0.7593683594925802,-0.3821333331108942,1.1415016926034744,7.559242402567601,-3.6006599296800905,0.10954243203963274,3.171555367308288,-0.5736405320426667,0.11849164749846615,0.21086347415685902,0.24515706322000946,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,26416578560,0.789
PSKY,2626,-0.04800931674978241,-0.6958273599366416,-0.04920003074053214,-1.1901598438219683,1.140959813081436,-0.4710276012129977,-10.793103622016645,0.1094904314152787,0.9175146684507955,-1.0339012114663095,0.23533537379245337,0.42217857937357745,0.4930960974607421,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,12065805312,1.442
MDLZ,2626,1.36853190767575,-0.23919722342768607,0.8622703149716322,-0.2733811182146167,1.1356514331862488,8.626632666781177,-2.589345598651815,0.10898102100644885,3.587648944489336,-0.39849296190251077,0.12343190652574293,0.18001436964575182,0.2136685313393672,Mondelez International,Consumer Staples,Packaged Foods & Meats,80009895936,0.4
LEN,2626,1.6461094533957699,-0.1418345453106039,0.9730904304440977,-0.1529583604516324,1.1260487908957302,9.788006594972218,-1.457120811835901,0.10805951839517289,4.482281318338046,1.2802444790124292,0.19738919348901707,0.3069123270388415,0.3696775072762634,Lennar,Consumer Discretionary,Homebuilding,22733334528,1.4
AOS,2626,1.4220607420850548,-0.20937337255113056,0.8846187241248653,-0.23492944863501794,1.1195481727598833,8.859846621520713,-2.229240731333023,0.10743569670049147,3.7650549001178875,0.15625965001888403,0.14073231348969711,0.23034748284551482,0.27146954107992094,A. O. Smith,Industrials,Building Products,8346901504,1.175
AXP,2626,3.1982549387499537,0.37111514570729276,1.434668948175294,0.31562438371089363,1.1190445644644003,14.76034037716727,3.075176236998684,0.10738736871478631,6.194674243163544,2.2748498318223667,0.19150249348720771,0.23319705810634855,0.31623076554035245,American Express,Financials,Consumer Finance,229241225216,1.058
DOC,2626,0.7781733249082115,-0.41462246307215056,0.5755866154160311,-0.5354982776371293,1.1110848930531603,5.67892194745642,-5.009021131352234,0.10662353124501005,2.585675086954856,-0.7894596932949335,0.1406501215432085,0.2504883728098138,0.29849109916020766,Healthpeak Properties,Real Estate,Health Care REITs,14260645888,1.029
XOM,2626,1.9166046689903773,-0.0393881801951559,1.0704201551293377,-0.04018488522078045,1.1106050403501182,10.818240807906726,-0.3848854023272846,0.10657748292773411,4.706694870950082,0.8011776968729213,0.17796829578620013,0.2192161589298216,0.28016604080372987,ExxonMobil,Energy,Integrated Oil & Gas,572665888768,0.149
MTB,2626,1.8394208230155575,-0.06204662245906358,1.0436000958175289,-0.06405503532534307,1.107655131142872,10.533389614826831,-0.6128087903871249,0.10629439948514995,4.724897699095102,1.0917000560403909,0.19397509831134746,0.2595482902047492,0.326192003249397,M&T Bank,Financials,Regional Banks,33797322752,0.587
TDG,2626,4.168125666710638,0.7096740310667091,1.6425100824986418,0.5363027272361058,1.106207355262536,17.072231533619174,5.281281722083351,0.10615546592770718,7.037911522140848,3.5437254638665943,0.19696477921314617,0.276301724775677,0.3385201537916292,TransDigm Group,Industrials,Aerospace & Defense,71384817664,0.895
GL,2626,2.0981801322224882,0.042417750927031296,1.1308148849855826,0.04154277558511152,1.0892721094004711,11.46237334728395,0.3994544767302398,0.1045303014352318,4.902269437705287,1.8148358791019334,0.17417256971829703,0.2656260282113901,0.31838972888425954,Globe Life,Financials,Life & Health Insurance,13010932736,0.499
MLM,2626,2.7700666827116853,0.2707065428088703,1.327092689025426,0.23957307869508332,1.0875196103303426,13.581718988579794,2.3256570279743314,0.10436212559148755,5.573053315701795,2.29090870161174,0.16163559713528836,0.2643026929132875,0.3088370953359428,Martin Marietta Materials,Materials,Construction Materials,36059963392,1.102
MRK,2626,2.0535101872343615,0.034177470834913265,1.1162918099238452,0.03360639659545531,1.0826854133283899,11.30713818942266,0.32301913677877964,0.1038982194054662,4.60113085993769,0.8516044481231313,0.13215275937483267,0.191219765478078,0.22770384627352833,Merck & Co.,Health Care,Pharmaceuticals,285721657344,0.218
MMM,2626,1.337465839604382,-0.20832565613204163,0.8490673680009267,-0.23360515371110468,1.0826725217120314,8.489089848649781,-2.216814852412713,0.10389698228158108,3.6482666093722007,-0.011944542735397839,0.14445220846925566,0.2104321771544309,0.2618078922627615,3M,Industrials,Industrial Conglomerates,84405231616,1.095
TJX,2626,2.968878827950126,0.3595208171133654,1.3784836437178898,0.30713229730369307,1.0713513464141968,14.143248100575029,2.9912114169057333,0.10281056332687646,5.7925872464529355,2.042596656238577,0.16586478813630592,0.20943475938068265,0.25865793913781865,TJX Companies,Consumer Discretionary,Apparel Retail,183413964800,0.619
USB,2626,1.456620294591922,-0.15672265743176336,0.8987865413408384,-0.17045938034431837,1.0692459216851566,9.007952312804248,-1.6224805538273532,0.10260851952195714,4.135814784918265,0.48085939632883085,0.18832275892718975,0.23883022912003482,0.3005632510375098,U.S. Bancorp,Financials,Diversified Banks,91999633408,0.999
LRCX,2626,11.775468741313933,3.4874229940749837,2.547526827495999,1.50127859357245,1.0462482339235488,27.69436436227048,15.496248391565114,0.10040158223485694,10.990653323446692,8.099279859600271,0.254170331142065,0.3467584839307718,0.44396763812887147,Lam Research,Information Technology,Semiconductor Materials & Equipment,483138109440,1.868
MSFT,2626,3.8576591259750375,0.7069310492713752,1.5805566605543175,0.5346970500681775,1.04585961048614,16.378271184409208,5.265060567781738,0.10036428859196773,6.598610391554681,2.906169755698183,0.17047688495692673,0.20955004990196782,0.2705381630090761,Microsoft,Information Technology,Systems Software,2943703056384,1.103
KO,2626,1.7248077954131515,-0.03922211392573197,1.0023978918342435,-0.04001202464041062,1.042409916474654,10.097213923120222,-0.3832329435782542,0.10003324407906049,4.079794342879376,0.3000200728312379,0.11444555807196913,0.15078709922824413,0.18113380189001044,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,346177732608,0.354
SYK,2626,2.3069297438768874,0.1688000821561634,1.196020189104159,0.15597765174538666,1.0400425373587725,12.162016357192261,1.508073623014748,0.09980606222940239,4.982992354110725,1.493608038375513,0.14706810189135397,0.21269798202422313,0.2599654540916309,Stryker Corporation,Health Care,Health Care Equipment,119557758976,0.785
PLD,2626,2.674551262586737,0.30678880561308086,1.3014310197907515,0.2675728344493492,1.0338581853414022,13.302358793127295,2.6009709662766842,0.09921259052019549,5.357841822407639,2.0485831033444155,0.14168575874288383,0.22762845136452056,0.26826018127638684,Prologis,Real Estate,Industrial REITs,140022480896,1.334
EG,2626,1.5270566661204534,-0.07471491759822928,0.9270552524207445,-0.07765339176160685,1.0047086441823514,9.304066496217033,-0.7424190326377821,0.09641530020333303,4.001202209953423,0.7217891541170621,0.15293119494810428,0.22650869559766518,0.269325346927752,Everest Group,Financials,Reinsurance,13416454144,0.305
C,2626,2.1964881122537565,0.18376845064230357,1.1620527422293845,0.16870295200052782,0.9933497902288566,11.797004557660811,1.6321073068864163,0.09532526547512256,5.3794934692554754,1.8835873692968594,0.21771016979933522,0.25035269490097806,0.33419091507069276,Citigroup,Financials,Diversified Banks,243385827328,1.115
CNP,2626,1.974718232699808,0.10426057209668167,1.0901493228146135,0.09917594545517194,0.9909733773594416,11.028249378940018,0.9562698325586255,0.09509721671537673,4.459563148742005,1.3160384132332386,0.12463830139647002,0.2172099280984364,0.2576108234180311,CenterPoint Energy,Utilities,Multi-Utilities,27812014080,0.461
DIS,2626,0.7011541252871332,-0.36794901823801807,0.5313069179434213,-0.4587852207438069,0.9900921386872282,5.23082038725073,-4.307150591940182,0.09501265001872869,2.699406403279515,-0.8417006827983278,0.18512066003642708,0.21373499009783273,0.28489231067255394,Walt Disney Company (The),Communication Services,Movies & Entertainment,177023451136,1.394
COO,2626,1.350129971814098,-0.12337908282693237,0.8544706337816186,-0.1316806295743027,0.9861512633559213,8.545357762585278,-1.2557020867107602,0.09463447005548065,3.755339670838942,0.5420236865471936,0.15854579763209908,0.22922595482653246,0.2768810508056839,Cooper Companies (The),Health Care,Health Care Supplies,13314740224,0.873
A,2626,2.047500762456267,0.14267839415088243,1.1143218325639939,0.13337497527398878,0.9809468572900051,11.28609803026525,1.2881381103873313,0.09413503733323736,4.901854378919827,1.51180669649849,0.1817665573867991,0.22517455081150392,0.2800016757310933,Agilent Technologies,Health Care,Life Sciences Tools & Services,36798054400,1.256
